CourseID,ProviderID,CourseName,Accreditation,AccrediationDate,AccreditationStatusDate,AccreditationStatus,Years,LOTE
CRS1401256,PRV12138,Master of ICT Research,Active,5/07/2022,5/07/2029,Accredited,7 years - maximum allowable period,No
CRS1401257,PRV14323,Bachelor of Information Technology,Active,7/07/2022,7/07/2029,Accredited,7 years - maximum allowable period,No
CRS1401258,PRV12187,Bachelor of 2D Animation,Active,7/07/2022,7/07/2029,Accredited,7 years - maximum allowable period,No
CRS1401259,PRV12187,Diploma of 2D Animation,Active,7/07/2022,7/07/2029,Accredited,7 years - maximum allowable period,No
CRS1401260,PRV12049,Undergraduate Certificate in Arts for Wellness,Inactive,11/07/2022,30/06/2025,Expired,Not Applicable,No
CRS1401261,PRV13002,Undergraduate Certificate in Dermal Interventions,Active,21/07/2022,4/03/2029,Accredited,3 years and extended for a further 45 months,No
CRS1401262,PRV13002,Undergraduate Certificate in Dermal Science and Nutrition,Active,21/07/2022,4/03/2029,Accredited,3 years and extended for a further 45 months,No
CRS1401263,PRV12078,Associate Degree in Business,Active,29/07/2022,29/07/2029,Accredited,7 years - maximum allowable period,No
CRS1401264,PRV12187,Graduate Certificate in Higher Education (Creative Arts),Active,3/08/2022,3/08/2029,Accredited,7 years - maximum allowable period,No
CRS1401265,PRV14354,Graduate Certificate in Data Science,Active,10/08/2022,10/08/2027,Accredited,5 years,No
CRS1401266,PRV14354,Graduate Diploma in Data Science,Active,10/08/2022,10/08/2027,Accredited,5 years,No
CRS1401267,PRV14354,Master of Data Science,Active,10/08/2022,10/08/2027,Accredited,5 years,No
CRS1401268,PRV14352,Bachelor of Business Information Systems,Active,10/08/2022,10/08/2027,Accredited,5 years,No
CRS1401269,PRV12103,Diploma in Chaplaincy and Spiritual Care ,Active,15/07/2022,15/07/2029,Accredited,7 years - maximum allowable period,No
CRS1401270,PRV14352,Master of Business Information Systems,Active,10/08/2022,10/08/2027,Accredited,5 years,No
CRS1401271,PRV12123,Associate Degree of Business (Accounting),Active,5/08/2022,5/08/2029,Accredited,7 years - maximum allowable period,No
CRS1401272,PRV12123,Associate Degree of Business (Management and Leadership),Active,5/08/2022,5/08/2029,Accredited,7 years - maximum allowable period,No
CRS1401273,PRV12123,Bachelor of Business (Accounting),Active,5/08/2022,5/08/2029,Accredited,7 years - maximum allowable period,No
CRS1401274,PRV12123,Bachelor of Business (Management and Leadership),Active,5/08/2022,5/08/2029,Accredited,7 years - maximum allowable period,No
CRS1401275,PRV14349,Graduate Certificate in Applied Tax Law,Active,17/08/2022,24/07/2024,Pending Renewal,2 years,No
CRS1401276,PRV14066,Master of Social Work (Qualifying),Active,15/08/2022,15/08/2029,Accredited,7 years - maximum allowable period,No
CRS1401277,PRV12013,Master of Business Information Systems (Cyber Security),Active,5/09/2022,5/09/2029,Accredited,7 years - maximum allowable period,No
CRS1401278,PRV12013,Graduate Diploma of Business Information Systems (Cyber Security),Active,5/09/2022,5/09/2029,Accredited,7 years - maximum allowable period,No
CRS1401279,PRV12013,Master of Business Information Systems (Data Analytics),Active,5/09/2022,5/09/2029,Accredited,7 years - maximum allowable period,No
CRS1401280,PRV12013,Graduate Diploma of Business Information Systems (Data Analytics),Active,5/09/2022,5/09/2029,Accredited,7 years - maximum allowable period,No
CRS1401281,PRV14258,Master of Business Administration ,Active,16/08/2022,16/08/2029,Accredited,7 years - maximum allowable period,No
CRS1401282,PRV14258,Master of Information and Communication Technology ,Active,16/08/2022,16/08/2029,Accredited,7 years - maximum allowable period,No
CRS1401283,PRV14258,Graduate Diploma of Business ,Active,16/08/2022,16/08/2029,Accredited,7 years - maximum allowable period,No
CRS1401284,PRV14258,Graduate Diploma of Information and Communication Technology,Active,16/08/2022,16/08/2029,Accredited,7 years - maximum allowable period,No
CRS1401286,PRV14066,Master of Teaching (Early Childhood and Primary),Active,12/09/2022,12/09/2027,Accredited,5 years,No
CRS1401287,PRV14003,"Graduate Certificate of Child, Youth, and Family Mental Health",Active,20/09/2022,20/09/2029,Accredited,7 years - maximum allowable period,No
CRS1401288,PRV14003,"Graduate Diploma of Child, Youth, and Family Mental Health",Active,20/09/2022,20/09/2029,Accredited,7 years - maximum allowable period,No
CRS1401289,PRV14003,"Master of Child, Youth, and Family Mental Health",Active,20/09/2022,20/09/2029,Accredited,7 years - maximum allowable period,No
CRS1401290,PRV12142,Bachelor of Early Childhood Education ,Active,19/09/2022,19/09/2029,Accredited,7 years - maximum allowable period,No
CRS1401291,PRV12112,Bachelor of Business (Digital Marketing),Active,27/09/2022,27/09/2029,Accredited,7 years - maximum allowable period,No
CRS1401292,PRV12059,Master of Data Analytics,Active,4/10/2022,4/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401293,PRV12059,Graduate Diploma of Data Analytics,Active,4/10/2022,4/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401294,PRV12059,Graduate Certificate in Data Analytics,Active,4/10/2022,4/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401295,PRV14300,Bachelor of Business,Active,10/10/2022,10/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401296,PRV12066,"Bachelor of Football (Development, Management and Performance)",Active,3/10/2022,3/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401297,PRV12066,"Associate Degree of Football (Development, Management and Performance)",Active,3/10/2022,3/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401298,PRV12066,"Diploma of Football (Development, Management and Performance)",Active,3/10/2022,3/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401299,PRV12078,Diploma of Design,Active,7/10/2022,7/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401300,PRV14283,Diploma of Health Science,Active,7/10/2022,7/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401301,PRV14332,Bachelor of Data Science,Active,10/10/2022,10/10/2027,Accredited,5 years,No
CRS1401302,PRV14066,Bachelor of Education (Early Childhood and Primary),Active,10/10/2022,10/10/2027,Accredited,5 years,
CRS1401303,PRV14332,Bachelor of Cyber Security,Active,10/10/2022,10/10/2027,Accredited,5 years,No
CRS1401304,PRV12050,Diploma of Music,Active,27/10/2022,27/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401305,PRV12050,Bachelor of Music (Performance),Active,27/10/2022,27/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401306,PRV12050,Associate Degree of Music (Performance),Active,27/10/2022,27/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401307,PRV12050,Bachelor of Music (Musicology),Active,27/10/2022,27/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401308,PRV12050,Associate Degree of Music (Musicology),Active,27/10/2022,27/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401309,PRV12050,Bachelor of Music (Creative Technology),Active,27/10/2022,27/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401310,PRV12050,Associate Degree of Music (Creative Technology),Active,27/10/2022,27/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401311,PRV12050,Bachelor of Music (Composition),Active,27/10/2022,27/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401312,PRV12050,Associate Degree of Music (Composition),Active,27/10/2022,27/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401313,PRV12050,Bachelor of Music (Arts Management),Active,27/10/2022,27/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401314,PRV12050,Associate Degree of Music (Arts Management),Active,27/10/2022,27/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401315,PRV12050,Bachelor of Music Theatre,Active,27/10/2022,27/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401316,PRV12050,Associate Degree of Music Theatre,Active,27/10/2022,27/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401317,PRV12146,Bachelor of Construction Project Management,Active,2/11/2022,2/11/2029,Accredited,7 years - maximum allowable period,No
CRS1401318,PRV12013,Graduate Certificate of Business Administration,Active,20/10/2022,20/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401319,PRV12013,Graduate Diploma of Business Administration (Business Analytics),Active,20/10/2022,20/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401320,PRV12013,Master of Business Administration (Business Analytics),Active,20/10/2022,20/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401321,PRV12013,Graduate Certificate of Project Management,Active,20/10/2022,20/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401322,PRV12013,Graduate Diploma of Project Management,Active,20/10/2022,20/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401323,PRV12013,Master of Project Management,Active,20/10/2022,20/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401324,PRV12012,Graduate Certificate of Information Systems,Active,21/10/2022,21/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401325,PRV14280,Bachelor of Information Technology,Active,19/10/2022,19/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401326,PRV14280,Bachelor of Social Work,Active,19/10/2022,19/10/2029,Accredited,7 years - maximum allowable period,No
CRS1401327,PRV12187,Bachelor of Public Relations,Active,16/11/2022,16/11/2029,Accredited,7 years - maximum allowable period,No
CRS1401328,PRV12187,Diploma of Public Relations,Active,16/11/2022,16/11/2029,Accredited,7 years - maximum allowable period,No
CRS1401329,PRV12187,Bachelor of Event Management,Active,16/11/2022,16/11/2029,Accredited,7 years - maximum allowable period,No
CRS1401330,PRV12187,Diploma of Event Management,Active,16/11/2022,16/11/2029,Accredited,7 years - maximum allowable period,No
CRS1401331,PRV12187,Bachelor of Esports Management,Active,16/11/2022,16/11/2029,Accredited,7 years - maximum allowable period,No
CRS1401332,PRV12187,Diploma of Esports Management,Active,16/11/2022,16/11/2029,Accredited,7 years - maximum allowable period,No
CRS1401333,PRV14266,Master of Research ,Active,17/11/2022,17/11/2029,Accredited,7 years - maximum allowable period,No
CRS1401334,PRV14266,Graduate Certificate in Research Methods,Active,17/11/2022,17/11/2029,Accredited,7 years - maximum allowable period,No
CRS1401335,PRV12083,Graduate Certificate in Coaching and Leadership,Active,17/11/2022,17/11/2029,Accredited,7 years - maximum allowable period,No
CRS1401336,PRV12047,Undergraduate Certificate in Biblical Counselling,Active,17/11/2022,24/11/2028,Accredited,2 years and 8 months and extended for a further 41 months,No
CRS1401337,PRV14347,Bachelor of Business Management,Active,23/11/2022,23/11/2027,Accredited,5 years,No
CRS1401338,PRV14347,Diploma of Business Management,Active,23/11/2022,23/11/2027,Accredited,5 years,No
CRS1401339,PRV14347,Associate Degree of Business Management,Active,23/11/2022,23/11/2027,Accredited,5 years,No
CRS1401340,PRV14347,Bachelor of Digital Marketing,Active,23/11/2022,23/11/2027,Accredited,5 years,No
CRS1401341,PRV14347,Bachelor of Entrepreneurship and Innovation,Active,23/11/2022,23/11/2027,Accredited,5 years,No
CRS1401342,PRV12103,Diploma of Leadership (Ministry),Active,30/11/2022,30/11/2029,Accredited,7 years - maximum allowable period,No
CRS1401343,PRV12103,Bachelor of Leadership (Ministry) ,Active,30/11/2022,30/11/2029,Accredited,7 years - maximum allowable period,No
CRS1401344,PRV12047,Master of Divinity,Active,2/12/2022,2/12/2029,Accredited,7 years - maximum allowable period,No
CRS1401345,PRV12047,Master of Theology,Active,2/12/2022,2/12/2029,Accredited,7 years - maximum allowable period,No
CRS1401346,PRV14349,Graduate Certificate in Applied Tax Advisory,Active,7/12/2022,24/07/2024,Pending Renewal,1 years and 8 months,No
CRS1401347,PRV14078,Master of Business Administration (Agribusiness),Active,2/12/2022,2/12/2029,Accredited,7 years - maximum allowable period,No
CRS1401348,PRV14078,Master of Agricultural Information Management,Active,2/12/2022,2/12/2029,Accredited,7 years - maximum allowable period,No
CRS1401349,PRV14078,Graduate Diploma in Agribusiness,Active,2/12/2022,2/12/2029,Accredited,7 years - maximum allowable period,No
CRS1401350,PRV14078,Graduate Certificate in Management,Active,2/12/2022,2/12/2029,Accredited,7 years - maximum allowable period,No
CRS1401351,PRV12071,Master of Business Administration (Management),Active,19/12/2022,19/12/2029,Accredited,7 years - maximum allowable period,No
CRS1401352,PRV12071,Graduate Diploma in Business Administration,Active,19/12/2022,19/12/2029,Accredited,7 years - maximum allowable period,No
CRS1401353,PRV12071,Graduate Certificate in Business Administration,Active,19/12/2022,19/12/2029,Accredited,7 years - maximum allowable period,No
CRS1401354,PRV14360,Bachelor of Business (Digital Marketing),Active,14/12/2022,14/12/2027,Accredited,5 years,No
CRS1401355,PRV14360,Bachelor of Business (Accounting),Active,14/12/2022,14/12/2027,Accredited,5 years,No
CRS1401356,PRV14360,Diploma of Business,Active,14/12/2022,14/09/2027,Accredited,4 years and 9 months,No
CRS1401357,PRV14050,Bachelor of Information and Communications Technology,Active,10/01/2023,10/01/2030,Accredited,7 years - maximum allowable period,No
CRS1401358,PRV14050,Bachelor of Community Services,Active,10/01/2023,10/01/2030,Accredited,7 years - maximum allowable period,No
CRS1401359,PRV14361,Bachelor of Cybersecurity,Active,30/01/2023,30/01/2028,Accredited,5 years,No
CRS1401360,PRV14361,Graduate Certificate in Cybersecurity,Active,30/01/2023,30/01/2028,Accredited,5 years,No
CRS1401361,PRV14361,Graduate Certificate in Cybersecurity (Management),Active,30/01/2023,30/01/2028,Accredited,5 years,No
CRS1401362,PRV14361,Graduate Certificate in Cybersecurity (Systems),Active,30/01/2023,30/01/2028,Accredited,5 years,No
CRS1401363,PRV14361,Graduate Diploma in Cybersecurity,Active,30/01/2023,30/01/2028,Accredited,5 years,No
CRS1401364,PRV14361,Master of Cybersecurity,Active,30/01/2023,30/01/2028,Accredited,5 years,No
CRS1401365,PRV12064,Graduate Certificate in Business Research,Active,3/02/2023,3/02/2030,Accredited,7 years - maximum allowable period,No
CRS1401366,PRV14278,Diploma in Engineering,Active,7/02/2023,7/02/2030,Accredited,7 years - maximum allowable period,No
CRS1401367,PRV12047,Master of Counselling,Active,2/12/2022,2/12/2029,Accredited,7 years - maximum allowable period,No
CRS1401368,PRV12047,Graduate Diploma of Counselling ,Active,2/12/2022,2/12/2029,Accredited,7 years - maximum allowable period,No
CRS1401369,PRV12165,Diploma of Counselling,Active,10/02/2023,10/02/2030,Accredited,7 years - maximum allowable period,No
CRS1401370,PRV12022,Diploma of Animation Production,Active,8/02/2023,8/02/2030,Accredited,7 years - maximum allowable period,No
CRS1401371,PRV14085,Graduate Diploma of Financial Planning ,Active,19/01/2023,19/01/2030,Accredited,7 years - maximum allowable period,No
CRS1401372,PRV12013,Bachelor of Business (Hospitality and Tourism Management),Active,20/02/2023,20/02/2030,Accredited,7 years - maximum allowable period,No
